Code,Description,LAT,LON
10409,"Watertown, SD: Watertown Regional",44.9126175,-97.14845996679144
10410,"Assiut, Egypt: Assiut Airport",27.05077195,31.01631889110846
10411,"Aruba, Aruba: Reina Beatrix International",12.50213495,-70.01412635032392
10412,"Arauca, Colombia: Santiago Perez",7.06773815,-70.7342768648128
10413,"Augustus Downs, Australia: Augustus Downs Airport",-18.514999399999997,139.878006
10414,"Augusta/Waterville, ME: Augusta State",44.3192963,-69.7971348
10415,"Abu Dhabi, United Arab Emirates: Abu Dhabi International",24.4393782,54.6539986
10416,"Alakanuk, AK: Alakanuk Airport",62.685880299999994,-164.71698869999997
10417,"Austin/Albert Lea, MN: Austin Municipal",43.6614319,-92.9327201545388
10418,"Auburn, CA: Auburn Municipal",47.3286652,-122.22589809794486
10419,"Auburn, AL: Auburn University Regional",32.6111206,-85.43753670867665
10420,"Aguan, Papua New Guinea: Aguan Papua N.G.",,
10421,"Atuona, French Polynesia: Hiva Oa/Atuona",-9.76667795,-139.00971485835828
10422,"Aurillac, France: Aurillac Airport",44.89145840000001,2.4213082970800848
10423,"Austin, TX: Austin - Bergstrom International",30.19348925,-97.66500963529677
10424,"Wausau, WI: Wausau Downtown",44.92611905,-89.62557875172475
10425,"Araguaina, Brazil: Araguaina Airport",-7.227859,-48.240497156459824
10426,"Aneityum, Vanuatu: Aneityum Airport",-20.249338199999997,169.77028169924205
10427,"Aurora, IL: Aurora Municipal",41.7733282,-88.4594887623607
10428,"Aviano, Italy: Aviano AB",46.0338636,12.601170690972848
10430,"Ciego de Avila, Cuba: Maximo Gomez",,
10431,"Asheville, NC: Asheville Regional",35.436423299999994,-82.54088095049623
10432,"Avignon, France: Avignon Caumont",43.9063559,4.9020164096546655
10433,"Avon Park, FL: Avon Park Executive",27.5924972,-81.52790279999999
10434,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",41.33709205,-75.72257122928625
10435,"Avalon, Australia: Avalon Airport",-38.041574700000005,144.47224203985178
10436,"Tucson, AZ: Marana Regional",32.4113732,-111.21748791631755
10437,"Avalon, CA: Catalina",33.4046824,-118.41627899287356
10438,"Awasa, Ethiopia: Lake Awasa",7.0991719,38.39632044460933
10439,"Wake Island, TT: Wake Island Airfield",19.28534125,166.6253324660684
10440,"West Memphis, AR: West Memphis Municipal",35.1362025,-90.2342623
10441,"Awar, Papua New Guinea: Awar Airport",,
10442,"Andrews, TX: Andrews County",32.3322147,-102.53133205268752
10443,"Ahwaz, Iran: Ahwaz Airport",31.337847200000002,48.76130378375335
10444,"The Valley, Anguilla: Clayton J Lloyd",18.2054832,-63.05608188224072
10445,"Alexandria Bay, NY: Maxson Airfield",44.3158101,-75.896587
10446,"Aramac, Australia: Aramac Airport",-22.959897,145.2510084
10447,"Alexandroupolis, Greece: Dimokritos",40.855706100000006,25.953363721472467
10448,"Armenia, Colombia: El Eden",9.519722,-74.339167
10449,"Alexandria, MN: Chandler Field",45.8670156,-95.395079650304
10450,"Spring Point, The Bahamas: Spring Point Airport",22.44088145,-73.96899321903912
10451,"Altus, OK: Altus/Quartz Mountain Regional",,
10452,"Akita, Japan: Akita Airport",39.614616,140.21935028857996
10453,"Axum, Ethiopia: Axum Atse Yohannes IV",,
10454,"Wapakoneta, OH: Neil Armstrong",40.492011299999994,-84.30647590904464
10455,"Eagle Nest, NM: Angel Fire",36.42024979999999,-105.2910646
10456,"Anthony Lagoon, Australia: Anthony Lagoon Airport",-18.019794100000002,135.54202030000002
10457,"Ayacucho, Peru: Coronel FAP Alfredo Mendivil Duarte",-13.1548451,-74.20557511188008
10458,"Ayers Rock, Australia: Ayers Rock Connellan",-25.18184745,130.975767814586
10459,"Ayr, Australia: Ayr Airport",-19.5942228,147.32709219999998
10460,"Waycross, GA: Waycross-Ware County",31.24847785,-82.39377481016464
10461,"Antalya, Turkey: Antalya Airport",36.89994245,30.79819144983716
10462,"Ayawasi, Indonesia: Ayawasi Airport",-1.1597509,132.46410567607555
10463,"Grand Canyon, AZ: Valle",35.653425,-112.1502828251266
10464,"Williams, AZ: H. A. Clark Memorial Field",35.3038653,-112.19384007096235
10465,"Glendale, AZ: Glendale Municipal",33.526804,-112.29510077294344
10466,"Phoenix, AZ: Phoenix - Mesa Gateway",33.30591455,-111.65264411501958
10467,"Yazd, Iran: Shahid Sadooghi International",31.90165045,54.28217223495838
10468,"Apatzingan, Mexico: Pablo L. Sidar",,
10469,"Kalamazoo, MI: Kalamazoo/Battle Creek International",42.2307865,-85.55104192379609
10470,"Samana, Dominican Republic: El Catey International",,
10471,"Biddeford, ME: Biddeford Municipal",43.4643469,-70.4740521
10472,"Carrabassett, ME: Sugarloaf Regional",45.086166399999996,-70.2164556
10473,"Bialla, Papua New Guinea: Bialla Airport",-5.329771,151.0077254
10474,"Marysville, CA: Beale AFB",39.1373807,-121.4350707
10475,"Barranca de Upia, Colombia: Barranca de Upia Airport",4.5728352,-72.97548520000001
10476,"Shreveport, LA: Barksdale AFB",32.49713625,-93.61067741888279
10477,"Barcelonnette, France: Barcelonnette Airport",44.3871772,6.608085545878953
10478,"Westfield, MA: Westfield Barnes Regional",42.1605968,-72.71192746340355
10479,"Baguio, Philippines: Baguio Airport",16.375373449999998,120.6220749710995
10480,"Manama, Bahrain: Bahrain International",26.27017855,50.63034273819671
10481,"Buenos Aires, Costa Rica: Buenos Aires Airport",-33.8597221,-59.4688873
10482,"Baku, Azerbaijan: Heydar Aliyev International",40.47226865,50.04921187081031
10483,"Batman, Turkey: Batman Airport",37.94464805,41.12252034095771
10484,"Battle Mountain, NV: Battle Mountain Airport",40.610833500000005,-116.8744587
10485,"Ban Mak Khaeng, Thailand: Udorn AB",,
10486,"Barranquilla, Colombia: Ernesto Cortissoz",10.8880422,-74.77726271506461
10487,"Baker Island, AK: Baker AAF",,
10488,"Barth, East Germany: Barth Airport",54.33965535,12.71263813422523
10489,"Bauru, Brazil: Bauru-Arealva",-22.15819725,-49.07453801139192
10490,"Baotou, China: Baotou Airport",40.55991105,110.00126206230931
10491,"Barnaul, Russia: Mikhaylovka",53.7712965,41.2337499
10492,"Baia Mare, Romania: Maramures",47.65933245,23.466425279621863
10493,"Balmaceda, Chile: Balmaceda Airport",-45.9125033,-71.6933059
10494,"Bay City, TX: Bay City Regional",44.5900612,-92.4880533084265
10495,"Burlington, MA: N Eng Heliport",,
10497,"Bhubaneswar, India: Bhubaneswar Airport",20.25228285,85.81398608020346
10498,"Berbera, Somalia: Berbera International",,
10499,"Barbuda, Antigua and Barbuda: Cocoa Point",5.615428550000002,-0.18364337176774134
10500,"Basse Terre, Guadeloupe: Baillif",16.013944799999994,-61.74331102031138
10501,"Blackbushe, United Kingdom: Blackbushe Airport",51.3228059,-0.8405417
10502,"Berberati, Central African Republic: Berberati Airport",4.222816549999999,15.786036150593972
10503,"Bucharest, Romania: Baneasa Aurel Vlaicu",44.5020437,26.09376627526208
10504,"Blue Bell, PA: Wings Field",29.2424701,-82.5451055
10505,"Bambari, Central African Republic: Bambari Airport",5.84805,20.647080600000002
10506,"Zambezi, Zambia: Zambezi Airport",-13.5365145,23.107031829691834
10507,"Baracoa, Cuba: Gustavo Rizo",20.36602035,-74.50670175534324
10508,"Blacksburg, VA: Virginia Tech/Montgomery Executive",37.20762565,-80.40852443947716
10509,"Bear Creek, AK: Bear Creek Airport",33.5655804,-117.240591
10510,"Bacolod, Philippines: Bacolod Airport",10.64287925,122.93021151685645
10511,"Bryce Canyon, UT: Bryce Canyon Airport",37.70752165,-112.15013994170273
10512,"Baucau, Timor-Leste: Cakung",,
10513,"Barcaldine, Australia: Barcaldine Airport",-23.56550565,145.30206293946702
10514,"Crestone, CO: Baca Grande",37.9621028,-105.78093179999999
10515,"Barra del Colorado, Costa Rica: Barra del Colorado Airport",10.76754795,-83.58520434148565
10516,"Bacau, Romania: George Enescu Bacau International",,
10517,"Barcelona, Spain: Barcelona Airport",41.319751200000006,2.0757211
10518,"Belle Chasse, LA: Southern Seaplane",30.2807519,-89.9542376
10519,"Boca Raton, FL: Boca Raton Public",26.378563399999997,-80.10843337272728
10520,"Bulchi, Ethiopia: Bulchi Airport",,
10521,"Hamilton, Bermuda: L. F. Wade International",32.365984499999996,-64.6845802
10522,"Bundaberg, Australia: Bundaberg Airport",-24.90353975,152.31965241484968
10523,"Baudette, MN: Baudette International",48.7232658,-94.6044845
10524,"Blanding, UT: Blanding Municipal",37.581466,-109.4802946
10525,"Bandar Lengeh, Iran: Bandar Lengeh Airport",26.53297345,54.8297098683619
10526,"Bird Island, Seychelles: Bird Island Airport",-3.7240879000000002,55.2046306
10527,"Bandjarmasin, Indonesia: Syamsudin Noor",-3.4382797,114.75411103943668
10528,"Bondoukou, Cote d'Ivoire: Bondoukou/Soko",8.0151654,-2.763268015586016
10529,"Hartford, CT: Bradley International",41.9405835,-72.68501994264602
10530,"Bandirma, Turkey: Bandirma Airport",40.31775555,27.981386964848447
10531,"Badin, Pakistan: Talhar",24.841499300000002,68.83840179999999
10532,"Bandung, Indonesia: Husein Sastranegara",-6.8993791,107.5760750088433
10533,"Bhadrapur/Chandragadhi, Nepal: Chandragadhi",26.57046725,88.08079549584104
10534,"Vadodara, India: Vadodara Airport",22.33681675,73.227074935578
10535,"Bridgeport, CT: Igor I Sikorsky Memorial",41.163628499999994,-73.12576015878699
10536,"Brindisi, Italy: Brindisi Airport",40.661605,17.948577553183746
10537,"Bardufoss, Norway: Bardufoss Airport",69.05482565,18.540665381702304
10538,"Bandon, OR: Bandon State",43.0848069,-124.40875104286394
10539,"Benbecula, United Kingdom: Benbecula Airport",57.4807797,-7.365274894300092
10540,"Bedford, MA: Laurence G Hanscom Field",42.46936025,-71.28399800855395
10541,"Bluefields, Nicaragua: Bluefields Airport",11.9904163,-83.77468924920983
10542,"Belgrade, Serbia: Beograd",44.8337316,20.2746758
10543,"Benton Harbor/St. Joseph, MI: Southwest Michigan Regional",42.1279351,-86.4229718917704
10544,"Beica, Ethiopia: Beica Airport",9.3885839,34.52092463732592
10545,"Belem, Brazil: Val de Cans International",-1.38082695,-48.47824459522421
10547,"Benghazi, Libya: Benina International",32.10116455,20.273378202888985
10548,"Newcastle, Australia: Lake Macquarie",-33.0658561,151.64683995603127
10549,"Berlin, Germany: Berlin Metropolitan Area",,
10550,"Brest, France: Brest Bretagne",48.4427621,-4.4198535
10551,"Bethel, AK: Bethel Airport",60.78043015,-161.84026194740966
10552,"Bedourie, Australia: Bedourie North",-24.3543171,139.46523249999998
10553,"Beersheba, Israel: Teyman",32.1805998,34.83309140040588
10554,"Beira, Mozambique: Beira Airport",-19.7991372,34.90480380577902
10555,"Beirut, Lebanon: Rafic Hariri International",33.8187787,35.49120541687164
10556,"Blue Fox Bay, AK: Blue Fox Bay Airport",-51.935077,-60.0631389179069
10557,"Bradford, PA: Bradford Regional",41.8034637,-78.64026119856335
10558,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",,
10559,"Seattle, WA: Boeing Field/King County International",47.52984429999999,-122.30089181028576
10560,"Aurora, CO: Buckley AFB",39.7078055,-104.758286
10561,"Bakersfield, CA: Meadows Field",35.437267799999994,-119.05922366074272
10562,"Mobile, AL: Mobile Downtown",30.62555175,-88.06965300052357
10563,"Bloemfontein, South Africa: Bram Fischer International",-29.09240505,26.29685634360255
10564,"Buffalo Range, Zimbabwe: Buffalo Range Airport",-21.0063077,31.574132993277985
10565,"Beaver Falls, PA: Beaver County",40.77557515,-80.39077630412329
10566,"Bahia de Pinas, Panama: Bahia de Pinas Airport",,
10567,"Bedford, IN: Virgil I Grissom Municipal",38.8406091,-86.4458299
10568,"Belfast, United Kingdom: Belfast Aldergrove",54.6524245,-6.229076154679658
10569,"Beaufort, SC: Beaufort County",32.4136774,-80.6329308
10570,"Bucaramanga, Colombia: Palonegro",7.1266303,-73.18272166181947
10571,"Booue, Gabon: Booue Airport",-0.1072205,11.942789999999999
10572,"Borger, TX: Hutchinson County",35.701170700000006,-101.39297945712522
10573,"Bainbridge, GA: Decatur County Industrial Air Park",30.9695348,-84.62914260692739
10574,"Bangui, Central African Republic: Bangui-M'Poko",5.0376477,25.149373999999998
10575,"Barbados/Bridgetown, Barbados: Grantley Adams International",13.077278799999998,-59.48794597973021
10576,"Baglung, Nepal: Baglung Airport",28.211882199999998,83.66644090000001
10577,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",,
10578,"Bruggen, Germany: Bruggen Airport",52.058000799999995,9.810729966928141
10579,"Bergen, Norway: Flesland",60.29619625,5.219901375015233
10580,"Big Lake, AK: Big Lake Airport",61.535277799999996,-149.81194440000002
10581,"Bangor, ME: Bangor International",44.8072619,-68.81941486105113
10582,"Big Spring, TX: Big Spring McMahon-Wrinkle",32.213532349999994,-101.521086768674
10583,"Bagdad, AZ: Bagdad Airport",34.592899700000004,-113.17196409999998
10584,"Bangassou, Central African Republic: Bangassou Airport",4.78594655,22.78014567088697
10585,"Baghdad, Iraq: Al Muthana",33.3329505,44.365379299999994
10586,"Bage, Brazil: Comandante Gustavo Kraemer",-31.3914243,-54.1129204096723
10587,"Bergamo, Italy: Bergamo Orio Al Serio",45.67095925,9.698763470149192
10588,"Shaikh Isa, Bahrain: Isa AB",43.098637,12.509300773746231
10589,"Bar Harbor, ME: Hancock County-Bar Harbor",44.4500096,-68.3621240886538
10590,"Bullhead City, AZ: Laughlin/Bullhead International",35.154611100000004,-114.55933329999999
10591,"Belfast, United Kingdom: Belfast City",54.614828,-5.8703437
10592,"Blenheim, New Zealand: Woodbourne",-41.51742485,173.8693106208712
10593,"Brus Laguna, Honduras: Araslaya",15.7357862,-84.54288759999999
10594,"Bisha, Saudi Arabia: Bisha Airport",19.977688600000004,42.619285683643994
10595,"Bahia Blanca, Argentina: Comandante Espora",-34.726235700000004,-58.5003083
10596,"Bhuj, India: Bhuj Airport",23.275686800000006,69.66374549345943
10597,"Bukhara, Uzbekistan: Bukhara Airport",39.7749777,64.48152374911541
10598,"Bahia de Los Angeles, Mexico: Bahia de Los Angeles North",,
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",33.5635078,-86.75154126864662
10600,"Beihan, Yemen: Beihan Airport",14.781999599999999,45.72010039999999
10601,"Bhopal, India: Raja Bhoj",,
10602,"Broken Hill, Australia: Broken Hill Airport",-32.00625895,141.4708936038274
10603,"Bharatpur, Nepal: Bharatpur Airport",27.6769725,84.42893708985824
10604,"Bathurst, Australia: Bathurst Airport",-33.40935415,149.65109930792931
10605,"Brighton Downs, Australia: Brighton Downs Airport",-23.3684564,141.5790509
10606,"Bhavnagar, India: Bhavnagar Airport",21.7528163,72.18697803465328
10607,"Bahawalpur, Pakistan: Bahawalpur International",,
10608,"Birmingham, United Kingdom: Birmingham Airport",52.45417725,-1.7438787522634338
10609,"Beihai, China: Beihai Airport",42.786787,141.68293158837253
10610,"Belo Horizonte, Brazil: Belo Horizonte Metropolitan Area",,
10611,"Bastia, France: Bastia Poretta",42.554931599999996,9.481888225961782
10612,"Big Creek, AK: Big Creek Airport",16.520128800000002,-88.40988532724897
10613,"Block Island, RI: Block Island State",41.16839165,-71.57733684690534
10614,"Beatrice, NE: Beatrice Municipal",40.301111299999995,-96.7541925
10615,"El Paso, TX: Biggs AAF",,
10616,"Big Delta, AK: Allen AAF",,
10617,"Bishop, CA: Bishop Airport",33.266505800000004,-97.45196870000001
10618,"Bikini Atoll, Marshall Islands: Bikini Atoll Airport",11.5225,165.5650024
10619,"Biak, Indonesia: Manuhua",-6.26302415,106.89896860501642
10620,"Billings, MT: Billings Logan International",45.80923485,-108.54767517885945
10621,"Bimini, The Bahamas: Bimini International",,
10622,"Bamyan, Afghanistan: Bamyan Airport",34.7789001,67.48670200000001
10623,"Bilbao, Spain: Bilbao Airport",43.301725450000006,-2.917869672335108
10624,"Bulimba, Australia: Bulimba Airport",-16.8808002,143.4790039
10625,"Biarritz, France: Biarritz Pays Basque",,
10626,"Biratnagar, Nepal: Biratnagar Airport",26.48285935,87.26259939948666
10627,"Bismarck/Mandan, ND: Bismarck Municipal",46.773258500000004,-100.7471636662154
10628,"Bria, Central African Republic: Bria Airport",6.5277801,21.9894009
10629,"Biloxi, MS: Keesler AFB",30.4094294,-88.91886496725886
10630,"Broomfield, CO: Rocky Mountain Metro",,
10631,"Bemidji, MN: Bemidji Regional",47.510106799999996,-94.92982434625608
10632,"Wooster, OH: Wayne County",36.8550715,-84.8560574
10633,"Banjul, The Gambia: Banjul International",13.33633215,-16.64948230209706
10634,"Bujumbura, Burundi: Bujumbura International",30.931765600000002,-6.912775946620696
10635,"Bahir Dar, Ethiopia: Bahir Dar Ginbot Haya International",,
10636,"Bajura, Nepal: Bajura Airport",29.503070500000003,81.66783227729077
10637,"Bodrum, Turkey: Imsik",37.13926395,27.667597900455966
10638,"Leon/Guanajuato, Mexico: Guanajuato International",20.99340875,-101.48129418473222
10639,"Badajoz, Spain: Badajoz Airport",52.3091326,4.7613269
10640,"Buckland, AK: Buckland Airport",65.9815616,-161.14923190000002
10641,"Baker, OR: Baker City Municipal",44.836037899999994,-117.80737792060516
10642,"Brooks Lake, AK: Brooks Lake Airport",30.5271352,-98.3589133
10643,"Branson, MO: Branson Airport",36.52780005,-93.19781657947979
10644,"Kekaha, Kauai, HI: Barking Sands PMRF",,
10645,"Kota Kinabalu, Malaysia: Kota Kinabalu International",5.9359430500000006,116.0512365846346
10646,"Bangkok, Thailand: Don Mueang International",13.912220699999999,100.60353142390706
10647,"Cleveland, OH: Burke Lakefront",41.5188169,-81.68113241152425
10648,"Bakelalan, Malaysia: Bakelalan Airport",3.9739999999999998,115.61799620000001
10650,"Bamako, Mali: Modibo Keita",18.09598525,-15.94775832944275
10651,"Blackall, Australia: Blackall Airport",-24.42789765,145.43625323056347
10652,"Bengkulu, Indonesia: Fatmawati Soekarno",-3.8622502,102.33759638834765
10653,"Betioky, Madagascar: Betioky Airport",-23.7329998,44.3889999
10654,"Beckley, WV: Raleigh County Memorial",37.79427185,-81.12232087770289
10655,"Brookings, SD: Brookings Regional",44.3047407,-96.81514072511072
10656,"Bukavu, Congo (Kinshasa): Bukavu Kavumu",-2.3089942999999997,28.8089711
10657,"Bukoba, Tanzania: Bukoba Airport",-1.3296863,31.81819493456652
10658,"Barcelona, Venezuela: General Jose Antonio Anzoategui International",,
10659,"Balboa, Panama: Albrook AFB",,
10660,"Bali, Cameroon: Bali Airport",5.8952918,10.0339671
10661,"Boulder City, NV: Boulder City Municipal",35.949478899999995,-114.86096709818464
10662,"Borlange, Sweden: Borlange Airport",60.4296817,15.507773301818357
10663,"Princeton/Bluefield, WV: Mercer County",37.294900399999996,-81.2080058
10664,"Belaga, Malaysia: Belaga Airport",2.65147355,113.766122
10665,"Blythe, CA: Blythe Airport",33.62063679999999,-114.71910408120428
