Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","109","Jamaica","5419","Yield","571","Mangoes, mangosteens, guavas","2017","2017","hg/ha","53812","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","2629","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2017","2017","ha","211","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","568","Melons, other (inc.cantaloupes)","2017","2017","hg/ha","144692","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","3053","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","430","Okra","2017","2017","ha","653","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","430","Okra","2017","2017","hg/ha","100613","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","430","Okra","2017","2017","tonnes","6570","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","403","Onions, dry","2017","2017","ha","69","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","403","Onions, dry","2017","2017","hg/ha","118551","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","403","Onions, dry","2017","2017","tonnes","818","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","402","Onions, shallots, green","2017","2017","ha","687","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","402","Onions, shallots, green","2017","2017","hg/ha","155896","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","402","Onions, shallots, green","2017","2017","tonnes","10713","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","490","Oranges","2017","2017","ha","7510","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","490","Oranges","2017","2017","hg/ha","97190","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","490","Oranges","2017","2017","tonnes","72990","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","600","Papayas","2017","2017","ha","371","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","600","Papayas","2017","2017","hg/ha","207682","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","600","Papayas","2017","2017","tonnes","7705","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","187","Peas, dry","2017","2017","ha","827","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","187","Peas, dry","2017","2017","hg/ha","11209","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","187","Peas, dry","2017","2017","tonnes","927","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","197","Pigeon peas","2017","2017","ha","656","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","197","Pigeon peas","2017","2017","hg/ha","11463","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","197","Pigeon peas","2017","2017","tonnes","752","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","574","Pineapples","2017","2017","ha","1393","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","574","Pineapples","2017","2017","hg/ha","185556","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","574","Pineapples","2017","2017","tonnes","25848","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","489","Plantains and others","2017","2017","ha","2392","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","489","Plantains and others","2017","2017","hg/ha","192696","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","489","Plantains and others","2017","2017","tonnes","46093","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","116","Potatoes","2017","2017","ha","1039","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","116","Potatoes","2017","2017","hg/ha","165043","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","116","Potatoes","2017","2017","tonnes","17148","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","2666","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","189400","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","394","Pumpkins, squash and gourds","2017","2017","tonnes","50494","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","27","Rice, paddy","2017","2017","ha","1","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","10000","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","27","Rice, paddy","2017","2017","tonnes","1","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","149","Roots and tubers, nes","2017","2017","ha","1417","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","149","Roots and tubers, nes","2017","2017","hg/ha","179718","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","149","Roots and tubers, nes","2017","2017","tonnes","25465","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","789","Sisal","2017","2017","ha","602","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","789","Sisal","2017","2017","hg/ha","7310","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","789","Sisal","2017","2017","tonnes","440","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5312","Area harvested","723","Spices, nes","2017","2017","ha","190","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","723","Spices, nes","2017","2017","hg/ha","50053","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","723","Spices, nes","2017","2017","tonnes","951","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","373","Spinach","2017","2017","ha","979","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","373","Spinach","2017","2017","hg/ha","166885","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","373","Spinach","2017","2017","tonnes","16338","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","423","String beans","2017","2017","ha","643","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","423","String beans","2017","2017","hg/ha","104728","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","423","String beans","2017","2017","tonnes","6734","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","156","Sugar cane","2017","2017","ha","19500","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","156","Sugar cane","2017","2017","hg/ha","580103","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","156","Sugar cane","2017","2017","tonnes","1131200","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","122","Sweet potatoes","2017","2017","ha","2438","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","172256","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","122","Sweet potatoes","2017","2017","tonnes","41996","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2017","2017","ha","429","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2017","2017","hg/ha","79675","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","3419","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","779","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","20905","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","1628","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5312","Area harvested","388","Tomatoes","2017","2017","ha","1470","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","388","Tomatoes","2017","2017","hg/ha","187381","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","388","Tomatoes","2017","2017","tonnes","27545","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","1990","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","118240","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","23532","Im","FAO data based on imputation methodology"
"QC","Crops","109","Jamaica","5312","Area harvested","567","Watermelons","2017","2017","ha","673","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","567","Watermelons","2017","2017","hg/ha","227177","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","567","Watermelons","2017","2017","tonnes","15289","","Official data"
"QC","Crops","109","Jamaica","5312","Area harvested","137","Yams","2017","2017","ha","8761","","Official data"
"QC","Crops","109","Jamaica","5419","Yield","137","Yams","2017","2017","hg/ha","164729","Fc","Calculated data"
"QC","Crops","109","Jamaica","5510","Production","137","Yams","2017","2017","tonnes","144319","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","515","Apples","2017","2017","ha","36500","","Official data"
"QC","Crops","110","Japan","5419","Yield","515","Apples","2017","2017","hg/ha","201425","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","515","Apples","2017","2017","tonnes","735200","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","526","Apricots","2017","2017","ha","15100","","Official data"
"QC","Crops","110","Japan","5419","Yield","526","Apricots","2017","2017","hg/ha","57483","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","526","Apricots","2017","2017","tonnes","86800","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","367","Asparagus","2017","2017","ha","5378","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","367","Asparagus","2017","2017","hg/ha","55745","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","367","Asparagus","2017","2017","tonnes","29981","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","486","Bananas","2017","2017","ha","11","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","486","Bananas","2017","2017","hg/ha","30447","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","486","Bananas","2017","2017","tonnes","34","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","44","Barley","2017","2017","ha","61400","","Official data"
"QC","Crops","110","Japan","5419","Yield","44","Barley","2017","2017","hg/ha","30098","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","44","Barley","2017","2017","tonnes","184800","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","176","Beans, dry","2017","2017","ha","29900","","Official data"
"QC","Crops","110","Japan","5419","Yield","176","Beans, dry","2017","2017","hg/ha","23512","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","176","Beans, dry","2017","2017","tonnes","70300","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","181","Broad beans, horse beans, dry","2017","2017","ha","117","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","181","Broad beans, horse beans, dry","2017","2017","hg/ha","9937","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","181","Broad beans, horse beans, dry","2017","2017","tonnes","116","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","89","Buckwheat","2017","2017","ha","62900","","Official data"
"QC","Crops","110","Japan","5419","Yield","89","Buckwheat","2017","2017","hg/ha","5469","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","89","Buckwheat","2017","2017","tonnes","34400","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","35634","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","388618","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","1384787","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","17452","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","327128","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","426","Carrots and turnips","2017","2017","tonnes","570905","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","15438","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","393","Cauliflowers and broccoli","2017","2017","hg/ha","104344","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","161082","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","531","Cherries","2017","2017","ha","4360","","Official data"
"QC","Crops","110","Japan","5419","Yield","531","Cherries","2017","2017","hg/ha","43807","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","531","Cherries","2017","2017","tonnes","19100","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","220","Chestnut","2017","2017","ha","18800","","Official data"
"QC","Crops","110","Japan","5419","Yield","220","Chestnut","2017","2017","hg/ha","9947","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","220","Chestnut","2017","2017","tonnes","18700","","Official data"
"QC","Crops","110","Japan","5510","Production","689","Chillies and peppers, dry","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","3250","","Official data"
"QC","Crops","110","Japan","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","452308","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","147000","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","195","Cow peas, dry","2017","2017","ha","14","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","195","Cow peas, dry","2017","2017","hg/ha","10305","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","195","Cow peas, dry","2017","2017","tonnes","15","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","10800","","Official data"
"QC","Crops","110","Japan","5419","Yield","397","Cucumbers and gherkins","2017","2017","hg/ha","518056","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","559500","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","550","Currants","2017","2017","ha","9","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","550","Currants","2017","2017","hg/ha","11242","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","550","Currants","2017","2017","tonnes","10","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","399","Eggplants (aubergines)","2017","2017","ha","9160","","Official data"
"QC","Crops","110","Japan","5419","Yield","399","Eggplants (aubergines)","2017","2017","hg/ha","336026","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","307800","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","569","Figs","2017","2017","ha","1029","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","569","Figs","2017","2017","hg/ha","138648","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","569","Figs","2017","2017","tonnes","14271","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","773","Flax fibre and tow","2017","2017","ha","","M","Data not available"
"QC","Crops","110","Japan","5510","Production","773","Flax fibre and tow","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","512","Fruit, citrus nes","2017","2017","ha","1820","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","512","Fruit, citrus nes","2017","2017","hg/ha","179726","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","32719","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","541","Fruit, stone nes","2017","2017","ha","1240","","Official data"
"QC","Crops","110","Japan","5419","Yield","541","Fruit, stone nes","2017","2017","hg/ha","29274","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","541","Fruit, stone nes","2017","2017","tonnes","3630","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","406","Garlic","2017","2017","ha","2448","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","406","Garlic","2017","2017","hg/ha","85711","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","406","Garlic","2017","2017","tonnes","20984","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","720","Ginger","2017","2017","ha","1827","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","720","Ginger","2017","2017","hg/ha","281621","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","720","Ginger","2017","2017","tonnes","51466","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","560","Grapes","2017","2017","ha","16900","","Official data"
"QC","Crops","110","Japan","5419","Yield","560","Grapes","2017","2017","hg/ha","104201","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","560","Grapes","2017","2017","tonnes","176100","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","242","Groundnuts, with shell","2017","2017","ha","6420","","Official data"
"QC","Crops","110","Japan","5419","Yield","242","Groundnuts, with shell","2017","2017","hg/ha","23988","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","242","Groundnuts, with shell","2017","2017","tonnes","15400","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","777","Hemp tow waste","2017","2017","ha","1","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","777","Hemp tow waste","2017","2017","hg/ha","7713","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","777","Hemp tow waste","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","677","Hops","2017","2017","ha","329","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","677","Hops","2017","2017","hg/ha","20835","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","677","Hops","2017","2017","tonnes","686","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","780","Jute","2017","2017","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5510","Production","780","Jute","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","592","Kiwi fruit","2017","2017","ha","1826","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","592","Kiwi fruit","2017","2017","hg/ha","133927","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","592","Kiwi fruit","2017","2017","tonnes","24456","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","497","Lemons and limes","2017","2017","ha","486","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","497","Lemons and limes","2017","2017","hg/ha","160199","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","497","Lemons and limes","2017","2017","tonnes","7780","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","372","Lettuce and chicory","2017","2017","ha","21048","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","372","Lettuce and chicory","2017","2017","hg/ha","273020","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","372","Lettuce and chicory","2017","2017","tonnes","574646","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","333","Linseed","2017","2017","ha","","M","Data not available"
"QC","Crops","110","Japan","5510","Production","333","Linseed","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","56","Maize","2017","2017","ha","63","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","56","Maize","2017","2017","hg/ha","26468","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","56","Maize","2017","2017","tonnes","167","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","446","Maize, green","2017","2017","ha","21329","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","446","Maize, green","2017","2017","hg/ha","89475","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","446","Maize, green","2017","2017","tonnes","190844","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","571","Mangoes, mangosteens, guavas","2017","2017","ha","452","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","571","Mangoes, mangosteens, guavas","2017","2017","hg/ha","72384","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","3269","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2017","2017","ha","6535","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","568","Melons, other (inc.cantaloupes)","2017","2017","hg/ha","225774","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","147552","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","79","Millet","2017","2017","ha","215","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","79","Millet","2017","2017","hg/ha","8698","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","79","Millet","2017","2017","tonnes","187","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5510","Production","449","Mushrooms and truffles","2017","2017","tonnes","65428","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","75","Oats","2017","2017","ha","73","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","75","Oats","2017","2017","hg/ha","19114","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","75","Oats","2017","2017","tonnes","140","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5510","Production","339","Oilseeds nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","403","Onions, dry","2017","2017","ha","25600","","Official data"
"QC","Crops","110","Japan","5419","Yield","403","Onions, dry","2017","2017","hg/ha","474219","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","403","Onions, dry","2017","2017","tonnes","1214000","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","402","Onions, shallots, green","2017","2017","ha","24090","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","402","Onions, shallots, green","2017","2017","hg/ha","218052","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","402","Onions, shallots, green","2017","2017","tonnes","525295","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","490","Oranges","2017","2017","ha","1220","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","490","Oranges","2017","2017","hg/ha","100845","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","490","Oranges","2017","2017","tonnes","12300","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","534","Peaches and nectarines","2017","2017","ha","9700","","Official data"
"QC","Crops","110","Japan","5419","Yield","534","Peaches and nectarines","2017","2017","hg/ha","128763","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","534","Peaches and nectarines","2017","2017","tonnes","124900","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","521","Pears","2017","2017","ha","13190","","Official data"
"QC","Crops","110","Japan","5419","Yield","521","Pears","2017","2017","hg/ha","208112","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","521","Pears","2017","2017","tonnes","274500","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","187","Peas, dry","2017","2017","ha","470","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","187","Peas, dry","2017","2017","hg/ha","26062","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","187","Peas, dry","2017","2017","tonnes","1226","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","417","Peas, green","2017","2017","ha","3678","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","417","Peas, green","2017","2017","hg/ha","63525","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","417","Peas, green","2017","2017","tonnes","23362","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","748","Peppermint","2017","2017","ha","2","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","748","Peppermint","2017","2017","hg/ha","180418","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","748","Peppermint","2017","2017","tonnes","36","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","587","Persimmons","2017","2017","ha","19800","","Official data"
"QC","Crops","110","Japan","5419","Yield","587","Persimmons","2017","2017","hg/ha","113788","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","587","Persimmons","2017","2017","tonnes","225300","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","574","Pineapples","2017","2017","ha","321","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","574","Pineapples","2017","2017","hg/ha","236988","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","574","Pineapples","2017","2017","tonnes","7608","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","536","Plums and sloes","2017","2017","ha","2810","","Official data"
"QC","Crops","110","Japan","5419","Yield","536","Plums and sloes","2017","2017","hg/ha","69751","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","536","Plums and sloes","2017","2017","tonnes","19600","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","116","Potatoes","2017","2017","ha","73483","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","116","Potatoes","2017","2017","hg/ha","292708","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","116","Potatoes","2017","2017","tonnes","2150917","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5510","Production","211","Pulses, nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","16399","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","116008","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","394","Pumpkins, squash and gourds","2017","2017","tonnes","190238","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","754","Pyrethrum, dried","2017","2017","ha","","M","Data not available"
"QC","Crops","110","Japan","5510","Production","754","Pyrethrum, dried","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","523","Quinces","2017","2017","ha","30","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","523","Quinces","2017","2017","hg/ha","54093","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","523","Quinces","2017","2017","tonnes","164","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","788","Ramie","2017","2017","ha","","M","Data not available"
"QC","Crops","110","Japan","5510","Production","788","Ramie","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","270","Rapeseed","2017","2017","ha","1980","","Official data"
"QC","Crops","110","Japan","5419","Yield","270","Rapeseed","2017","2017","hg/ha","18535","Fc","Calculated data"
